Chewie-NS ID	Original ID
wgMLST-00034320	b3800
wgMLST-00034322	b3802
wgMLST-00034323	b3804
wgMLST-00034324	b3805
wgMLST-00034325	b3806
wgMLST-00034326	b3807
wgMLST-00034327	b3809
wgMLST-00034328	b3810
wgMLST-00034329	b3811
wgMLST-00034330	b3812
wgMLST-00034331	b3813
wgMLST-00034336	b3820
wgMLST-00034337	b3821
wgMLST-00034338	b3822
wgMLST-00034339	b3823
wgMLST-00034340	b3824
wgMLST-00034341	b3825
wgMLST-00034342	b3826
wgMLST-00034343	b3827
wgMLST-00034344	b3828
wgMLST-00034345	b3829
wgMLST-00034346	b3830
wgMLST-00034347	b3831
wgMLST-00034348	b3832
wgMLST-00034349	b3833
wgMLST-00034350	b3834
wgMLST-00034351	b3835
wgMLST-00034352	b3836
wgMLST-00034353	b3838
wgMLST-00034354	b3839
wgMLST-00034355	b3842
wgMLST-00034356	b3843
wgMLST-00034357	b3844
wgMLST-00034358	b3845
wgMLST-00034359	b3846
wgMLST-00034360	b3847
wgMLST-00034361	b3848
wgMLST-00034362	b3849
wgMLST-00034363	b3850
wgMLST-00034364	b3856
wgMLST-00034365	b3857
wgMLST-00034366	b3858
wgMLST-00034367	b3859
wgMLST-00034368	b3860
wgMLST-00034371	b3863
wgMLST-00034372	b3865
wgMLST-00034373	b3866
wgMLST-00034374	b3867
wgMLST-00034375	b3868
wgMLST-00034376	b3869
wgMLST-00034377	b3870
wgMLST-00034378	b3871
wgMLST-00034384	b3885
wgMLST-00034385	b3886
wgMLST-00034386	b3887
wgMLST-00034387	b3888
wgMLST-00034390	b3891
wgMLST-00034391	b3892
wgMLST-00034392	b3895
wgMLST-00034396	b3901
wgMLST-00034398	b3903
wgMLST-00034402	b3908
wgMLST-00034403	b3910
wgMLST-00034404	b3911
wgMLST-00034405	b3912
wgMLST-00034406	b3915
wgMLST-00034407	b3916
wgMLST-00034408	b3917
wgMLST-00034409	b3918
wgMLST-00034410	b3919
wgMLST-00034411	b3920
wgMLST-00034413	b3922
wgMLST-00034414	b3923
wgMLST-00034415	b3924
wgMLST-00034416	b3925
wgMLST-00034417	b3926
wgMLST-00034418	b3928
wgMLST-00034419	b3929
wgMLST-00034420	b3930
wgMLST-00034421	b3931
wgMLST-00034422	b3932
wgMLST-00034423	b3933
wgMLST-00034424	b3934
wgMLST-00034425	b3935
wgMLST-00034426	b3936
wgMLST-00034427	b3937
wgMLST-00034428	b3938
wgMLST-00034429	b3939
wgMLST-00034430	b3940
wgMLST-00034431	b3941
wgMLST-00034432	b3942
wgMLST-00034433	b3943
wgMLST-00034439	b3952
wgMLST-00034440	b3953
wgMLST-00034441	b3954
wgMLST-00034442	b3955
wgMLST-00034443	b3956
wgMLST-00034444	b3957
wgMLST-00034445	b3958
wgMLST-00034446	b3959
wgMLST-00034447	b3960
wgMLST-00034448	b3961
wgMLST-00034449	b3962
wgMLST-00034450	b3963
wgMLST-00034451	b3964
wgMLST-00034452	b3965
wgMLST-00034454	b3967
wgMLST-00034455	b3972
wgMLST-00034456	b3973
wgMLST-00034457	b3974
wgMLST-00034458	b3981
wgMLST-00034459	b3982
wgMLST-00034460	b3983
wgMLST-00034461	b3984
wgMLST-00034462	b3985
wgMLST-00034463	b3986
wgMLST-00034464	b3987
wgMLST-00034465	b3988
wgMLST-00034466	b3990
wgMLST-00034467	b3991
wgMLST-00034468	b3992
wgMLST-00034469	b3993
wgMLST-00034470	b3994
wgMLST-00034471	b3995
wgMLST-00034472	b3996
wgMLST-00034473	b3997
wgMLST-00034474	b3998
wgMLST-00034475	b3999
wgMLST-00034476	b4001
wgMLST-00034477	b4002
wgMLST-00034478	b4003
wgMLST-00034479	b4004
wgMLST-00034480	b4005
wgMLST-00034481	b4006
wgMLST-00034483	b4012
wgMLST-00034484	b4013
wgMLST-00034486	b4015
wgMLST-00034488	b4018
wgMLST-00034489	b4019
wgMLST-00034490	b4020
wgMLST-00034492	b4022
wgMLST-00034494	b4024
wgMLST-00034495	b4025
wgMLST-00034497	b4027
wgMLST-00034498	b4030
wgMLST-00034500	b4032
wgMLST-00034501	b4033
wgMLST-00034502	b4034
wgMLST-00034503	b4035
wgMLST-00034504	b4036
wgMLST-00034505	b4037
wgMLST-00034506	b4039
wgMLST-00034507	b4040
wgMLST-00034508	b4041
wgMLST-00034509	b4043
wgMLST-00034510	b4044
wgMLST-00034511	b4045
wgMLST-00034512	b4046
wgMLST-00034513	b4049
wgMLST-00034514	b4050
wgMLST-00034516	b4052
wgMLST-00034517	b4053
wgMLST-00034518	b4054
wgMLST-00034519	b4055
wgMLST-00034520	b4056
wgMLST-00034521	b4057
wgMLST-00034522	b4058
wgMLST-00034524	b4062
wgMLST-00034525	b4063
wgMLST-00034526	b4065
wgMLST-00034527	b4067
wgMLST-00034530	b4070
wgMLST-00034531	b4071
wgMLST-00034532	b4072
wgMLST-00034533	b4073
wgMLST-00034534	b4074
wgMLST-00034535	b4075
wgMLST-00034536	b4076
wgMLST-00034537	b4077
wgMLST-00034538	b4078
wgMLST-00034539	b4080
wgMLST-00034540	b4081
wgMLST-00034541	b4082
wgMLST-00034546	b4107
wgMLST-00034547	b4108
wgMLST-00034549	b4110
wgMLST-00034550	b4111
wgMLST-00034551	b4112
wgMLST-00034552	b4113
wgMLST-00034553	b4114
wgMLST-00034554	b4115
wgMLST-00034555	b4116
wgMLST-00034556	b4117
wgMLST-00034557	b4119
wgMLST-00034560	b4123
wgMLST-00034561	b4124
wgMLST-00034562	b4125
wgMLST-00034567	b4135
wgMLST-00034568	b4136
wgMLST-00034569	b4137
wgMLST-00034570	b4138
wgMLST-00034571	b4139
wgMLST-00034572	b4140
wgMLST-00034573	b4141
wgMLST-00034574	b4142
wgMLST-00034575	b4143
wgMLST-00034576	b4144
wgMLST-00034577	b4146
wgMLST-00034578	b4147
wgMLST-00034581	b4151
wgMLST-00034582	b4152
wgMLST-00034583	b4153
wgMLST-00034584	b4154
wgMLST-00034585	b4155
wgMLST-00034588	b4159
wgMLST-00034589	b4160
wgMLST-00034590	b4161
wgMLST-00034591	b4162
wgMLST-00034592	b4166
wgMLST-00034593	b4167
wgMLST-00034594	b4168
wgMLST-00034595	b4169
wgMLST-00034596	b4170
wgMLST-00034597	b4171
wgMLST-00034598	b4172
wgMLST-00034599	b4173
wgMLST-00034600	b4174
wgMLST-00034601	b4175
wgMLST-00034602	b4176
wgMLST-00034603	b4177
wgMLST-00034604	b4178
wgMLST-00034605	b4179
wgMLST-00034606	b4180
wgMLST-00034612	b4186
wgMLST-00034614	b4188
wgMLST-00034615	b4189
wgMLST-00034616	b4190
wgMLST-00034617	b4191
wgMLST-00034618	b4192
wgMLST-00034619	b4193
wgMLST-00034620	b4194
wgMLST-00034622	b4196
wgMLST-00034623	b4197
wgMLST-00034624	b4199
wgMLST-00034625	b4200
wgMLST-00034626	b4201
wgMLST-00034627	b4202
wgMLST-00034628	b4203
wgMLST-00034629	b4206
wgMLST-00034630	b4207
wgMLST-00034631	b4208
wgMLST-00034632	b4209
wgMLST-00034633	b4210
wgMLST-00034634	b4211
wgMLST-00034635	b4212
wgMLST-00034637	b4214
wgMLST-00034639	b4217
wgMLST-00034640	b4218
wgMLST-00034641	b4219
wgMLST-00034642	b4220
wgMLST-00034643	b4221
wgMLST-00034644	b4222
wgMLST-00034646	b4226
wgMLST-00034648	b4230
wgMLST-00034649	b4231
wgMLST-00034650	b4232
wgMLST-00034651	b4233
wgMLST-00034652	b4234
wgMLST-00034653	b4235
wgMLST-00034654	b4236
wgMLST-00034655	b4237
wgMLST-00034656	b4238
wgMLST-00034657	b4239
wgMLST-00034658	b4240
wgMLST-00034659	b4241
wgMLST-00034660	b4242
wgMLST-00034661	b4244
wgMLST-00034662	b4245
wgMLST-00034667	b4255
wgMLST-00034668	b4256
wgMLST-00034669	b4258
wgMLST-00034670	b4259
wgMLST-00034671	b4260
wgMLST-00034672	b4261
wgMLST-00034673	b4262
wgMLST-00034674	b4263
wgMLST-00034708	b4322
wgMLST-00034709	b4324
wgMLST-00034726	b4352
wgMLST-00034730	b4359
wgMLST-00034731	b4360
wgMLST-00034732	b4361
wgMLST-00034733	b4362
wgMLST-00034734	b4363
wgMLST-00034735	b4364
wgMLST-00034736	b4366
wgMLST-00034737	b4367
wgMLST-00034738	b4371
wgMLST-00034739	b4372
wgMLST-00034740	b4373
wgMLST-00034741	b4374
wgMLST-00034742	b4375
wgMLST-00034743	b4376
wgMLST-00034744	b4377
wgMLST-00034745	b4378
wgMLST-00034746	b4379
wgMLST-00034747	b4381
wgMLST-00034748	b4382
wgMLST-00034749	b4383
wgMLST-00034750	b4384
wgMLST-00034752	b4388
wgMLST-00034753	b4389
wgMLST-00034754	b4390
wgMLST-00034755	b4391
wgMLST-00034756	b4392
wgMLST-00034757	b4393
wgMLST-00034758	b4394
wgMLST-00034759	b4395
wgMLST-00034760	b4396
wgMLST-00034761	b4397
wgMLST-00034762	b4398
wgMLST-00034764	b4400
wgMLST-00034765	b4401
wgMLST-00034767	b4403
wgMLST-00034768	b4406
wgMLST-00034769	b4407
wgMLST-00034772	b4411
wgMLST-00034776	b4469
wgMLST-00034777	b4470
wgMLST-00034778	b4472
wgMLST-00034781	b4476
wgMLST-00034784	b4480
wgMLST-00034785	b4481
wgMLST-00034788	b4484
wgMLST-00034791	b4502
wgMLST-00034793	b4511
wgMLST-00034795	b4515
wgMLST-00034797	b4523
wgMLST-00034798	b4529
wgMLST-00034802	b4537
wgMLST-00034805	b4542
wgMLST-00034806	b4544
wgMLST-00034807	b4546
wgMLST-00034808	b4547
wgMLST-00034810	b4551
wgMLST-00034811	b4553
wgMLST-00034813	b4555
wgMLST-00034815	b4558
wgMLST-00034818	b4567
wgMLST-00034819	b4568
wgMLST-00034827	b4596
wgMLST-00034831	b4602
wgMLST-00034853	b4684
wgMLST-00034855	b4686
wgMLST-00034858	b4703
wgMLST-00034859	b4705
wgMLST-00027963	C_RS18010
wgMLST-00028078	C_RS24035
wgMLST-00029531	ECs0267
wgMLST-00029634	ECs1263
wgMLST-00029874	ECs4266
wgMLST-00029916	ECs4518
wgMLST-00030066	EFER_RS06010
wgMLST-00030399	NCTC12129_00311
wgMLST-00030404	NCTC12129_03460
wgMLST-00030405	NCTC12129_03503
