Chewie-NS ID	Original ID
wgMLST-00048694	STMMW_22201
wgMLST-00048696	STMMW_22221
wgMLST-00048697	STMMW_22231
wgMLST-00048698	STMMW_22241
wgMLST-00048699	STMMW_22251
wgMLST-00048700	STMMW_22261
wgMLST-00048701	STMMW_22271
wgMLST-00048702	STMMW_22281
wgMLST-00048703	STMMW_22291
wgMLST-00048704	STMMW_22301
wgMLST-00048706	STMMW_22321
wgMLST-00048707	STMMW_22331
wgMLST-00048708	STMMW_22341
wgMLST-00048709	STMMW_22351
wgMLST-00048710	STMMW_22361
wgMLST-00048711	STMMW_22371
wgMLST-00048712	STMMW_22381
wgMLST-00048713	STMMW_22391
wgMLST-00048714	STMMW_22401
wgMLST-00048715	STMMW_22421
wgMLST-00048716	STMMW_22431
wgMLST-00048717	STMMW_22441
wgMLST-00048718	STMMW_22451
wgMLST-00048719	STMMW_22461
wgMLST-00048720	STMMW_22471
wgMLST-00048721	STMMW_22481
wgMLST-00048722	STMMW_22491
wgMLST-00048723	STMMW_22501
wgMLST-00048724	STMMW_22511
wgMLST-00048725	STMMW_22521
wgMLST-00048726	STMMW_22531
wgMLST-00048727	STMMW_22541
wgMLST-00048728	STMMW_22551
wgMLST-00048729	STMMW_22561
wgMLST-00048730	STMMW_22571
wgMLST-00048731	STMMW_22572
wgMLST-00048732	STMMW_22581
wgMLST-00048738	STMMW_22771
wgMLST-00048739	STMMW_22801
wgMLST-00048740	STMMW_22811
wgMLST-00048741	STMMW_22821
wgMLST-00048742	STMMW_22831
wgMLST-00048743	STMMW_22841
wgMLST-00048744	STMMW_22851
wgMLST-00048745	STMMW_22861
wgMLST-00048746	STMMW_22871
wgMLST-00048747	STMMW_22881
wgMLST-00048748	STMMW_22891
wgMLST-00048749	STMMW_22901
wgMLST-00048750	STMMW_22911
wgMLST-00048751	STMMW_22931
wgMLST-00048752	STMMW_22941
wgMLST-00048753	STMMW_22951
wgMLST-00048754	STMMW_22961
wgMLST-00048755	STMMW_22971
wgMLST-00048756	STMMW_23001
wgMLST-00048757	STMMW_23021
wgMLST-00048758	STMMW_23031
wgMLST-00048759	STMMW_23041
wgMLST-00048760	STMMW_23051
wgMLST-00048761	STMMW_23061
wgMLST-00048762	STMMW_23071
wgMLST-00048763	STMMW_23081
wgMLST-00048764	STMMW_23091
wgMLST-00048765	STMMW_23101
wgMLST-00048767	STMMW_23131
wgMLST-00048768	STMMW_23151
wgMLST-00048769	STMMW_23161
wgMLST-00048770	STMMW_23171
wgMLST-00048771	STMMW_23181
wgMLST-00048772	STMMW_23191
wgMLST-00048773	STMMW_23201
wgMLST-00048774	STMMW_23211
wgMLST-00048775	STMMW_23221
wgMLST-00048776	STMMW_23231
wgMLST-00048777	STMMW_23241
wgMLST-00048778	STMMW_23251
wgMLST-00048779	STMMW_23261
wgMLST-00048780	STMMW_23271
wgMLST-00048781	STMMW_23281
wgMLST-00048782	STMMW_23291
wgMLST-00048783	STMMW_23301
wgMLST-00048784	STMMW_23311
wgMLST-00048785	STMMW_23321
wgMLST-00048787	STMMW_23341
wgMLST-00048788	STMMW_23342
wgMLST-00048789	STMMW_23351
wgMLST-00048790	STMMW_23361
wgMLST-00048791	STMMW_23371
wgMLST-00048793	STMMW_23391
wgMLST-00048794	STMMW_23401
wgMLST-00048795	STMMW_23411
wgMLST-00048796	STMMW_23412
wgMLST-00048797	STMMW_23421
wgMLST-00048798	STMMW_23431
wgMLST-00048799	STMMW_23441
wgMLST-00048800	STMMW_23451
wgMLST-00048802	STMMW_23471
wgMLST-00048803	STMMW_23481
wgMLST-00048804	STMMW_23491
wgMLST-00048805	STMMW_23501
wgMLST-00048807	STMMW_23521
wgMLST-00048808	STMMW_23531
wgMLST-00048809	STMMW_23541
wgMLST-00048810	STMMW_23551
wgMLST-00048811	STMMW_23561
wgMLST-00048812	STMMW_23571
wgMLST-00048813	STMMW_23581
wgMLST-00048814	STMMW_23591
wgMLST-00048815	STMMW_23601
wgMLST-00048816	STMMW_23611
wgMLST-00048817	STMMW_23621
wgMLST-00048819	STMMW_23641
wgMLST-00048820	STMMW_23651
wgMLST-00048821	STMMW_23661
wgMLST-00048822	STMMW_23671
wgMLST-00048823	STMMW_23681
wgMLST-00048824	STMMW_23691
wgMLST-00048825	STMMW_23701
wgMLST-00048826	STMMW_23711
wgMLST-00048827	STMMW_23721
wgMLST-00048828	STMMW_23731
wgMLST-00048829	STMMW_23741
wgMLST-00048830	STMMW_23751
wgMLST-00048831	STMMW_23761
wgMLST-00048832	STMMW_23781
wgMLST-00048833	STMMW_23791
wgMLST-00048834	STMMW_23801
wgMLST-00048835	STMMW_23811
wgMLST-00048836	STMMW_23821
wgMLST-00048837	STMMW_23831
wgMLST-00048838	STMMW_23841
wgMLST-00048839	STMMW_23851
wgMLST-00048840	STMMW_23861
wgMLST-00048841	STMMW_23871
wgMLST-00048842	STMMW_23881
wgMLST-00048843	STMMW_23891
wgMLST-00048844	STMMW_23901
wgMLST-00048845	STMMW_23911
wgMLST-00048846	STMMW_23921
wgMLST-00048847	STMMW_23931
wgMLST-00048848	STMMW_23941
wgMLST-00048851	STMMW_23981
wgMLST-00048853	STMMW_24001
wgMLST-00048855	STMMW_24021
wgMLST-00048856	STMMW_24031
wgMLST-00048857	STMMW_24041
wgMLST-00048858	STMMW_24051
wgMLST-00048859	STMMW_24061
wgMLST-00048860	STMMW_24071
wgMLST-00048861	STMMW_24081
wgMLST-00048862	STMMW_24091
wgMLST-00048863	STMMW_24101
wgMLST-00048864	STMMW_24111
wgMLST-00048865	STMMW_24121
wgMLST-00048866	STMMW_24131
wgMLST-00048867	STMMW_24141
wgMLST-00048868	STMMW_24151
wgMLST-00048869	STMMW_24161
wgMLST-00048870	STMMW_24171
wgMLST-00048871	STMMW_24181
wgMLST-00048872	STMMW_24191
wgMLST-00048874	STMMW_24201
wgMLST-00048875	STMMW_24231
wgMLST-00048876	STMMW_24241
wgMLST-00048877	STMMW_24251
wgMLST-00048880	STMMW_24301
wgMLST-00048881	STMMW_24311
wgMLST-00048882	STMMW_24321
wgMLST-00048883	STMMW_24331
wgMLST-00048884	STMMW_24341
wgMLST-00048885	STMMW_24351
wgMLST-00048886	STMMW_24361
wgMLST-00048887	STMMW_24371
wgMLST-00048888	STMMW_24381
wgMLST-00048889	STMMW_24411
wgMLST-00048890	STMMW_24421
wgMLST-00048891	STMMW_24431
wgMLST-00048892	STMMW_24441
wgMLST-00048893	STMMW_24451
wgMLST-00048894	STMMW_24461
wgMLST-00048895	STMMW_24471
wgMLST-00048896	STMMW_24481
wgMLST-00048897	STMMW_24491
wgMLST-00048898	STMMW_24501
wgMLST-00048899	STMMW_24511
wgMLST-00048900	STMMW_24521
wgMLST-00048901	STMMW_24531
wgMLST-00048902	STMMW_24541
wgMLST-00048903	STMMW_24551
wgMLST-00048904	STMMW_24571
wgMLST-00048906	STMMW_24591
wgMLST-00048907	STMMW_24601
wgMLST-00048908	STMMW_24611
wgMLST-00048909	STMMW_24621
wgMLST-00048910	STMMW_24631
wgMLST-00048911	STMMW_24641
wgMLST-00048912	STMMW_24651
wgMLST-00048913	STMMW_24661
wgMLST-00048914	STMMW_24671
wgMLST-00048915	STMMW_24681
wgMLST-00048916	STMMW_24691
wgMLST-00048917	STMMW_24701
wgMLST-00048920	STMMW_24731
wgMLST-00048921	STMMW_24741
wgMLST-00048922	STMMW_24751
wgMLST-00048923	STMMW_24761
wgMLST-00048924	STMMW_24771
wgMLST-00048925	STMMW_24781
wgMLST-00048926	STMMW_24791
wgMLST-00048927	STMMW_24801
wgMLST-00048929	STMMW_24821
wgMLST-00048930	STMMW_24831
wgMLST-00048931	STMMW_24841
wgMLST-00048932	STMMW_24851
wgMLST-00048933	STMMW_24861
wgMLST-00048934	STMMW_24871
wgMLST-00048935	STMMW_24881
wgMLST-00048936	STMMW_24891
wgMLST-00048937	STMMW_24911
wgMLST-00048938	STMMW_24941
wgMLST-00048939	STMMW_24951
wgMLST-00048940	STMMW_24961
wgMLST-00048941	STMMW_24971
wgMLST-00048942	STMMW_24981
wgMLST-00048943	STMMW_24991
wgMLST-00048944	STMMW_25011
wgMLST-00048945	STMMW_25021
wgMLST-00048946	STMMW_25022
wgMLST-00048947	STMMW_25031
wgMLST-00048948	STMMW_25041
wgMLST-00048949	STMMW_25051
wgMLST-00048950	STMMW_25061
wgMLST-00048951	STMMW_25071
wgMLST-00048952	STMMW_25081
wgMLST-00048953	STMMW_25091
wgMLST-00048954	STMMW_25101
wgMLST-00048955	STMMW_25111
wgMLST-00048956	STMMW_25121
wgMLST-00048957	STMMW_25131
wgMLST-00048958	STMMW_25141
wgMLST-00048959	STMMW_25151
wgMLST-00048960	STMMW_25161
wgMLST-00048961	STMMW_25171
wgMLST-00048962	STMMW_25181
wgMLST-00048963	STMMW_25191
wgMLST-00048964	STMMW_25201
wgMLST-00048965	STMMW_25231
wgMLST-00048967	STMMW_25251
wgMLST-00048969	STMMW_25271
wgMLST-00048970	STMMW_25281
wgMLST-00048971	STMMW_25291
wgMLST-00048974	STMMW_25331
wgMLST-00048975	STMMW_25351
wgMLST-00048976	STMMW_25361
wgMLST-00048977	STMMW_25371
wgMLST-00048978	STMMW_25381
wgMLST-00048979	STMMW_25391
wgMLST-00048980	STMMW_25401
wgMLST-00048981	STMMW_25411
wgMLST-00048982	STMMW_25421
wgMLST-00048983	STMMW_25431
wgMLST-00048984	STMMW_25441
wgMLST-00048985	STMMW_25461
wgMLST-00048989	STMMW_25501
wgMLST-00048991	STMMW_25521
wgMLST-00048992	STMMW_25531
wgMLST-00048993	STMMW_25541
wgMLST-00048994	STMMW_25551
wgMLST-00048995	STMMW_25571
wgMLST-00048996	STMMW_25581
wgMLST-00048997	STMMW_25591
wgMLST-00048998	STMMW_25601
wgMLST-00048999	STMMW_25611
wgMLST-00049000	STMMW_25621
wgMLST-00049001	STMMW_25631
wgMLST-00049002	STMMW_25661
wgMLST-00049003	STMMW_25671
wgMLST-00049004	STMMW_25681
wgMLST-00049005	STMMW_25691
wgMLST-00049006	STMMW_25701
wgMLST-00049007	STMMW_25711
wgMLST-00049008	STMMW_25721
wgMLST-00049009	STMMW_25731
wgMLST-00049010	STMMW_25741
wgMLST-00049011	STMMW_25751
wgMLST-00049012	STMMW_25801
wgMLST-00049013	STMMW_25811
wgMLST-00049014	STMMW_25821
wgMLST-00049015	STMMW_25831
wgMLST-00049016	STMMW_25841
wgMLST-00049017	STMMW_25851
wgMLST-00049018	STMMW_25861
wgMLST-00049019	STMMW_25871
wgMLST-00049020	STMMW_25881
wgMLST-00049021	STMMW_25891
wgMLST-00049022	STMMW_25901
wgMLST-00049023	STMMW_25911
wgMLST-00049024	STMMW_25921
wgMLST-00049025	STMMW_25931
wgMLST-00049026	STMMW_25941
wgMLST-00049027	STMMW_25951
wgMLST-00049028	STMMW_25961
wgMLST-00049029	STMMW_25971
wgMLST-00049030	STMMW_25981
wgMLST-00049031	STMMW_25991
wgMLST-00049058	STMMW_26571
wgMLST-00049059	STMMW_26581
wgMLST-00049060	STMMW_26591
wgMLST-00049061	STMMW_26601
wgMLST-00049062	STMMW_26611
wgMLST-00049063	STMMW_26621
wgMLST-00049064	STMMW_26631
wgMLST-00049065	STMMW_26641
wgMLST-00049066	STMMW_26651
wgMLST-00049067	STMMW_26671
wgMLST-00049068	STMMW_26681
wgMLST-00049069	STMMW_26691
wgMLST-00049070	STMMW_26701
wgMLST-00049071	STMMW_26711
wgMLST-00049072	STMMW_26721
wgMLST-00049073	STMMW_26731
wgMLST-00049074	STMMW_26741
wgMLST-00049075	STMMW_26751
wgMLST-00049076	STMMW_26761
wgMLST-00049077	STMMW_26771
wgMLST-00049078	STMMW_26781
wgMLST-00049079	STMMW_26791
wgMLST-00049080	STMMW_26801
wgMLST-00049081	STMMW_26811
wgMLST-00049082	STMMW_26821
wgMLST-00049083	STMMW_26831
wgMLST-00049084	STMMW_26841
wgMLST-00049085	STMMW_26851
wgMLST-00049087	STMMW_26871
wgMLST-00049088	STMMW_26881
wgMLST-00049089	STMMW_26891
wgMLST-00049090	STMMW_26901
wgMLST-00049091	STMMW_26911
wgMLST-00049092	STMMW_26921
wgMLST-00049093	STMMW_26931
wgMLST-00049095	STMMW_26971
wgMLST-00049096	STMMW_26981
wgMLST-00049097	STMMW_26991
wgMLST-00049098	STMMW_27001
wgMLST-00049099	STMMW_27021
wgMLST-00049101	STMMW_27041
wgMLST-00049103	STMMW_27061
wgMLST-00049130	STMMW_27431
wgMLST-00049132	STMMW_27481
wgMLST-00049133	STMMW_27501
wgMLST-00049134	STMMW_27511
wgMLST-00049135	STMMW_27521
wgMLST-00049137	STMMW_27541
wgMLST-00049138	STMMW_27551
wgMLST-00049139	STMMW_27561
wgMLST-00049140	STMMW_27571
wgMLST-00049141	STMMW_27581
wgMLST-00049142	STMMW_27591
wgMLST-00049143	STMMW_27601
wgMLST-00049144	STMMW_27611
wgMLST-00049145	STMMW_27621
wgMLST-00049146	STMMW_27631
wgMLST-00049147	STMMW_27641
wgMLST-00049148	STMMW_27651
wgMLST-00049149	STMMW_27652
wgMLST-00049150	STMMW_27661
wgMLST-00049151	STMMW_27671
wgMLST-00049152	STMMW_27681
wgMLST-00049153	STMMW_27691
wgMLST-00049154	STMMW_27701
wgMLST-00049155	STMMW_27711
wgMLST-00049157	STMMW_27721
wgMLST-00049158	STMMW_27731
wgMLST-00049159	STMMW_27741
wgMLST-00049160	STMMW_27751
wgMLST-00049161	STMMW_27761
wgMLST-00049162	STMMW_27771
wgMLST-00049163	STMMW_27781
wgMLST-00049164	STMMW_27791
wgMLST-00049165	STMMW_27801
wgMLST-00049166	STMMW_27811
wgMLST-00049167	STMMW_27821
wgMLST-00049168	STMMW_27831
wgMLST-00049169	STMMW_27841
wgMLST-00049170	STMMW_27851
wgMLST-00049171	STMMW_27861
wgMLST-00049172	STMMW_27871
wgMLST-00049173	STMMW_27881
wgMLST-00049174	STMMW_27891
wgMLST-00049175	STMMW_27901
wgMLST-00049176	STMMW_27911
wgMLST-00049177	STMMW_27921
wgMLST-00049178	STMMW_27931
wgMLST-00049179	STMMW_27941
wgMLST-00049180	STMMW_27951
wgMLST-00049181	STMMW_27961
wgMLST-00049182	STMMW_27971
wgMLST-00049183	STMMW_27981
wgMLST-00049184	STMMW_27991
wgMLST-00049185	STMMW_28011
wgMLST-00049186	STMMW_28021
wgMLST-00049187	STMMW_28031
wgMLST-00049188	STMMW_28041
wgMLST-00049189	STMMW_28051
wgMLST-00049191	STMMW_28071
wgMLST-00049192	STMMW_28081
wgMLST-00049193	STMMW_28091
wgMLST-00049194	STMMW_28101
wgMLST-00049195	STMMW_28111
wgMLST-00049196	STMMW_28121
wgMLST-00049197	STMMW_28131
wgMLST-00049198	STMMW_28141
wgMLST-00049199	STMMW_28151
wgMLST-00049200	STMMW_28161
wgMLST-00049201	STMMW_28171
wgMLST-00049202	STMMW_28181
wgMLST-00049203	STMMW_28191
wgMLST-00049204	STMMW_28201
wgMLST-00049205	STMMW_28211
wgMLST-00049206	STMMW_28221
wgMLST-00049207	STMMW_28231
wgMLST-00049208	STMMW_28241
wgMLST-00049209	STMMW_28251
wgMLST-00049210	STMMW_28271
wgMLST-00049211	STMMW_28281
wgMLST-00049213	STMMW_28301
wgMLST-00049214	STMMW_28311
wgMLST-00049215	STMMW_28321
wgMLST-00049216	STMMW_28331
wgMLST-00049217	STMMW_28341
wgMLST-00049218	STMMW_28351
wgMLST-00049219	STMMW_28361
wgMLST-00049221	STMMW_28381
wgMLST-00049222	STMMW_28391
wgMLST-00049223	STMMW_28411
wgMLST-00049224	STMMW_28431
wgMLST-00049225	STMMW_28441
wgMLST-00049226	STMMW_28451
wgMLST-00049227	STMMW_28461
wgMLST-00049228	STMMW_28471
wgMLST-00049229	STMMW_28481
wgMLST-00049230	STMMW_28491
wgMLST-00049231	STMMW_28501
wgMLST-00049232	STMMW_28511
wgMLST-00049233	STMMW_28531
wgMLST-00049234	STMMW_28541
wgMLST-00049235	STMMW_28551
wgMLST-00049236	STMMW_28561
wgMLST-00049237	STMMW_28571
wgMLST-00049238	STMMW_28591
wgMLST-00049239	STMMW_28601
wgMLST-00049240	STMMW_28611
wgMLST-00049241	STMMW_28621
wgMLST-00049245	STMMW_28671
wgMLST-00049246	STMMW_28681
wgMLST-00049247	STMMW_28701
wgMLST-00049249	STMMW_28721
wgMLST-00049250	STMMW_28731
wgMLST-00049251	STMMW_28741
wgMLST-00049252	STMMW_28751
wgMLST-00049253	STMMW_28761
wgMLST-00049254	STMMW_28771
wgMLST-00049255	STMMW_28781
wgMLST-00049256	STMMW_28791
wgMLST-00049257	STMMW_28801
wgMLST-00049258	STMMW_28811
wgMLST-00049259	STMMW_28821
wgMLST-00049260	STMMW_28831
wgMLST-00049261	STMMW_28841
wgMLST-00049262	STMMW_28851
wgMLST-00049263	STMMW_28861
wgMLST-00049265	STMMW_28881
wgMLST-00049266	STMMW_28891
wgMLST-00049267	STMMW_28901
wgMLST-00049268	STMMW_28911
wgMLST-00049269	STMMW_28921
wgMLST-00049270	STMMW_28931
wgMLST-00049271	STMMW_28941
wgMLST-00049272	STMMW_28961
wgMLST-00049273	STMMW_28971
wgMLST-00049274	STMMW_28981
wgMLST-00049275	STMMW_28991
wgMLST-00049283	STMMW_29081
wgMLST-00049284	STMMW_29091
wgMLST-00049285	STMMW_29101
wgMLST-00049286	STMMW_29111
wgMLST-00049287	STMMW_29121
wgMLST-00049288	STMMW_29131
wgMLST-00049289	STMMW_29141
wgMLST-00049290	STMMW_29151
wgMLST-00049291	STMMW_29161
wgMLST-00049295	STMMW_29191
wgMLST-00049296	STMMW_29201
wgMLST-00049297	STMMW_29211
wgMLST-00049299	STMMW_29271
wgMLST-00049300	STMMW_29281
wgMLST-00049301	STMMW_29291
wgMLST-00049302	STMMW_29301
wgMLST-00049303	STMMW_29311
wgMLST-00049304	STMMW_29321
wgMLST-00049305	STMMW_29331
wgMLST-00049306	STMMW_29351
wgMLST-00049307	STMMW_29361
wgMLST-00049308	STMMW_29371
wgMLST-00049309	STMMW_29381
wgMLST-00049310	STMMW_29391
wgMLST-00049311	STMMW_29401
wgMLST-00049312	STMMW_29411
wgMLST-00049313	STMMW_29421
wgMLST-00049314	STMMW_29431
wgMLST-00049315	STMMW_29441
wgMLST-00049316	STMMW_29451
wgMLST-00049317	STMMW_29461
wgMLST-00049318	STMMW_29471
wgMLST-00049319	STMMW_29481
wgMLST-00049320	STMMW_29491
wgMLST-00049321	STMMW_29501
wgMLST-00049322	STMMW_29511
wgMLST-00049323	STMMW_29521
wgMLST-00049324	STMMW_29531
wgMLST-00049325	STMMW_29541
wgMLST-00049326	STMMW_29551
wgMLST-00049327	STMMW_29561
wgMLST-00049328	STMMW_29571
wgMLST-00049329	STMMW_29581
wgMLST-00049330	STMMW_29591
wgMLST-00049331	STMMW_29601
wgMLST-00049332	STMMW_29611
wgMLST-00049333	STMMW_29621
wgMLST-00049334	STMMW_29631
wgMLST-00049335	STMMW_29641
wgMLST-00049336	STMMW_29651
wgMLST-00049337	STMMW_29661
wgMLST-00049338	STMMW_29681
wgMLST-00049339	STMMW_29691
wgMLST-00049340	STMMW_29701
wgMLST-00049341	STMMW_29711
wgMLST-00049343	STMMW_29731
wgMLST-00049344	STMMW_29751
wgMLST-00049345	STMMW_29761
wgMLST-00049346	STMMW_29771
wgMLST-00049347	STMMW_29781
wgMLST-00049348	STMMW_29791
wgMLST-00049349	STMMW_29811
wgMLST-00049350	STMMW_29821
wgMLST-00049351	STMMW_29831
wgMLST-00049352	STMMW_29841
wgMLST-00049354	STMMW_29861
wgMLST-00049355	STMMW_29871
wgMLST-00049357	STMMW_29891
wgMLST-00049358	STMMW_29901
wgMLST-00049359	STMMW_29921
wgMLST-00049360	STMMW_29931
wgMLST-00049363	STMMW_29991
wgMLST-00049364	STMMW_30001
wgMLST-00049365	STMMW_30021
wgMLST-00049366	STMMW_30031
wgMLST-00049367	STMMW_30041
wgMLST-00049368	STMMW_30051
wgMLST-00049369	STMMW_30061
wgMLST-00049370	STMMW_30071
wgMLST-00049371	STMMW_30081
wgMLST-00049372	STMMW_30091
wgMLST-00049374	STMMW_30111
wgMLST-00049375	STMMW_30121
wgMLST-00049376	STMMW_30131
wgMLST-00049377	STMMW_30141
wgMLST-00049378	STMMW_30151
wgMLST-00049379	STMMW_30161
wgMLST-00049380	STMMW_30171
wgMLST-00049381	STMMW_30181
wgMLST-00049382	STMMW_30191
wgMLST-00049383	STMMW_30201
wgMLST-00049384	STMMW_30211
wgMLST-00049385	STMMW_30221
wgMLST-00049386	STMMW_30231
wgMLST-00049387	STMMW_30241
wgMLST-00049389	STMMW_30261
wgMLST-00049390	STMMW_30271
wgMLST-00049391	STMMW_30281
wgMLST-00049392	STMMW_30291
wgMLST-00049393	STMMW_30301
wgMLST-00049394	STMMW_30311
wgMLST-00049395	STMMW_30321
wgMLST-00049396	STMMW_30331
wgMLST-00049397	STMMW_30341
wgMLST-00049398	STMMW_30351
wgMLST-00049400	STMMW_30391
wgMLST-00049402	STMMW_30411
wgMLST-00049403	STMMW_30421
wgMLST-00049404	STMMW_30431
wgMLST-00049405	STMMW_30441
wgMLST-00049406	STMMW_30451
wgMLST-00049407	STMMW_30461
wgMLST-00049408	STMMW_30471
wgMLST-00049409	STMMW_30501
wgMLST-00049410	STMMW_30511
wgMLST-00049412	STMMW_30531
wgMLST-00049413	STMMW_30541
wgMLST-00049414	STMMW_30551
wgMLST-00049415	STMMW_30561
wgMLST-00049416	STMMW_30571
wgMLST-00049417	STMMW_30581
wgMLST-00049418	STMMW_30591
wgMLST-00049419	STMMW_30601
wgMLST-00049420	STMMW_30611
wgMLST-00049421	STMMW_30621
wgMLST-00049422	STMMW_30631
wgMLST-00049423	STMMW_30641
wgMLST-00049424	STMMW_30651
wgMLST-00049425	STMMW_30661
wgMLST-00049426	STMMW_30671
wgMLST-00049427	STMMW_30681
wgMLST-00049428	STMMW_30691
wgMLST-00049429	STMMW_30701
wgMLST-00049430	STMMW_30711
wgMLST-00049431	STMMW_30721
wgMLST-00049432	STMMW_30731
wgMLST-00049433	STMMW_30761
wgMLST-00049441	STMMW_30841
wgMLST-00049442	STMMW_30851
wgMLST-00049443	STMMW_30861
wgMLST-00049444	STMMW_30871
wgMLST-00049445	STMMW_30881
wgMLST-00049446	STMMW_30891
wgMLST-00049447	STMMW_30901
wgMLST-00049448	STMMW_30911
wgMLST-00049449	STMMW_30921
wgMLST-00049451	STMMW_30941
wgMLST-00049452	STMMW_30951
wgMLST-00049453	STMMW_30961
wgMLST-00049454	STMMW_30981
wgMLST-00049455	STMMW_30991
wgMLST-00049456	STMMW_31001
wgMLST-00049457	STMMW_31021
wgMLST-00049458	STMMW_31031
wgMLST-00049459	STMMW_31041
wgMLST-00049460	STMMW_31051
wgMLST-00049461	STMMW_31061
wgMLST-00049462	STMMW_31071
wgMLST-00049463	STMMW_31081
wgMLST-00049464	STMMW_31091
wgMLST-00049465	STMMW_31101
wgMLST-00049466	STMMW_31111
wgMLST-00049467	STMMW_31121
wgMLST-00049468	STMMW_31131
wgMLST-00049469	STMMW_31151
wgMLST-00049470	STMMW_31161
wgMLST-00049471	STMMW_31171
wgMLST-00049472	STMMW_31181
wgMLST-00049473	STMMW_31191
wgMLST-00049474	STMMW_31201
wgMLST-00049475	STMMW_31211
wgMLST-00049476	STMMW_31231
wgMLST-00049477	STMMW_31241
wgMLST-00049478	STMMW_31251
wgMLST-00049479	STMMW_31261
wgMLST-00049481	STMMW_31272
wgMLST-00049482	STMMW_31281
wgMLST-00049483	STMMW_31291
wgMLST-00049484	STMMW_31321
wgMLST-00049485	STMMW_31331
wgMLST-00049486	STMMW_31341
wgMLST-00049487	STMMW_31351
wgMLST-00049488	STMMW_31361
wgMLST-00049489	STMMW_31371
wgMLST-00049490	STMMW_31381
wgMLST-00049491	STMMW_31391
wgMLST-00049492	STMMW_31401
wgMLST-00049493	STMMW_31411
wgMLST-00049494	STMMW_31421
wgMLST-00049495	STMMW_31431
wgMLST-00049496	STMMW_31441
wgMLST-00049497	STMMW_31451
wgMLST-00049498	STMMW_31461
wgMLST-00049499	STMMW_31471
wgMLST-00049500	STMMW_31481
wgMLST-00049501	STMMW_31491
wgMLST-00049502	STMMW_31501
wgMLST-00049503	STMMW_31511
wgMLST-00049504	STMMW_31541
wgMLST-00049505	STMMW_31551
wgMLST-00049506	STMMW_31561
wgMLST-00049507	STMMW_31571
wgMLST-00049508	STMMW_31581
wgMLST-00049509	STMMW_31611
wgMLST-00049510	STMMW_31621
wgMLST-00049511	STMMW_31631
wgMLST-00049512	STMMW_31641
wgMLST-00049513	STMMW_31651
wgMLST-00049514	STMMW_31661
wgMLST-00049515	STMMW_31671
wgMLST-00049516	STMMW_31681
wgMLST-00049517	STMMW_31691
wgMLST-00049518	STMMW_31701
wgMLST-00049519	STMMW_31711
wgMLST-00049520	STMMW_31721
wgMLST-00049521	STMMW_31731
wgMLST-00049542	STMMW_32151
wgMLST-00049543	STMMW_32161
wgMLST-00049544	STMMW_32171
wgMLST-00049545	STMMW_32191
wgMLST-00049546	STMMW_32201
wgMLST-00049547	STMMW_32211
wgMLST-00049548	STMMW_32221
wgMLST-00049549	STMMW_32231
wgMLST-00049550	STMMW_32241
wgMLST-00049551	STMMW_32251
wgMLST-00049552	STMMW_32261
wgMLST-00049553	STMMW_32281
wgMLST-00049554	STMMW_32291
wgMLST-00049555	STMMW_32292
wgMLST-00049556	STMMW_32301
wgMLST-00049557	STMMW_32311
wgMLST-00049558	STMMW_32321
wgMLST-00049559	STMMW_32331
wgMLST-00049560	STMMW_32341
wgMLST-00049561	STMMW_32351
wgMLST-00049562	STMMW_32361
wgMLST-00049563	STMMW_32371
wgMLST-00049564	STMMW_32381
wgMLST-00049565	STMMW_32421
wgMLST-00049566	STMMW_32431
wgMLST-00049567	STMMW_32441
wgMLST-00049568	STMMW_32451
wgMLST-00049570	STMMW_32481
wgMLST-00049581	STMMW_32611
wgMLST-00049582	STMMW_32621
wgMLST-00049583	STMMW_32631
wgMLST-00049584	STMMW_32641
wgMLST-00049585	STMMW_32651
wgMLST-00049586	STMMW_32661
wgMLST-00049587	STMMW_32671
wgMLST-00049588	STMMW_32681
wgMLST-00049589	STMMW_32691
wgMLST-00049590	STMMW_32701
wgMLST-00049591	STMMW_32711
wgMLST-00049592	STMMW_32721
wgMLST-00049593	STMMW_32731
wgMLST-00049594	STMMW_32741
wgMLST-00049595	STMMW_32751
wgMLST-00049596	STMMW_32761
wgMLST-00049598	STMMW_32791
wgMLST-00049599	STMMW_32801
wgMLST-00049600	STMMW_32811
wgMLST-00049601	STMMW_32821
wgMLST-00049602	STMMW_32831
wgMLST-00049603	STMMW_32841
wgMLST-00049604	STMMW_32851
wgMLST-00049605	STMMW_32861
wgMLST-00049606	STMMW_32871
wgMLST-00049607	STMMW_32881
wgMLST-00049608	STMMW_32891
wgMLST-00049610	STMMW_32911
wgMLST-00049611	STMMW_32921
wgMLST-00049612	STMMW_32931
wgMLST-00049613	STMMW_32951
wgMLST-00049614	STMMW_32961
wgMLST-00049615	STMMW_32971
wgMLST-00049616	STMMW_32981
wgMLST-00049617	STMMW_32991
wgMLST-00049618	STMMW_33001
wgMLST-00049619	STMMW_33011
wgMLST-00049620	STMMW_33021
wgMLST-00049621	STMMW_33031
wgMLST-00049622	STMMW_33041
wgMLST-00049623	STMMW_33051
wgMLST-00049624	STMMW_33061
wgMLST-00049625	STMMW_33071
wgMLST-00049626	STMMW_33081
wgMLST-00049627	STMMW_33091
wgMLST-00049628	STMMW_33101
wgMLST-00049629	STMMW_33111
wgMLST-00049630	STMMW_33121
wgMLST-00049631	STMMW_33131
